mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7978959878285726,0.10914634375235753,0.06876762708028157,0.00154763258747836,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.9775147555971088,0.9751389137700598,0.9780139964954532,0.9768892219542072,0.0012543243661469973,2
1.4913044770558674,0.04294384302398897,0.14378484090169272,0.0015222448587637843,10,200,"{'max_depth': 10, 'n_estimators': 200}",0.9774507602403368,0.9754296483576336,0.9779966291091983,0.9769590125690563,0.0011041465403599713,1
1.1026222705841064,0.00264486339276735,0.09179894129435222,0.0017035981793248058,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.9769031740690423,0.9740390402912841,0.9760887219130714,0.9756769787577992,0.0012049799150909632,5
2.2878475189208984,0.08588723235883401,0.1889944871266683,0.00920928814385032,20,200,"{'max_depth': 20, 'n_estimators': 200}",0.9766375176602118,0.9743145658280958,0.9761828664359931,0.9757116499747669,0.0010051732913883037,3
1.1616496245066326,0.02516191407752172,0.10120916366577148,0.014595270253577408,,100,"{'max_depth': None, 'n_estimators': 100}",0.9768673974492645,0.97405505804218,0.9760748063027711,0.9756657539314052,0.0011840062266306628,6
2.2093353271484375,0.023542105472012808,0.19484726587931314,0.015188020570945981,,200,"{'max_depth': None, 'n_estimators': 200}",0.9766207508767668,0.974325009051069,0.9761733935661822,0.975706384498006,0.0009937071114044464,4
